id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-3474,2020-03-30,000002,Vente,930850,487,,CHE DE LA CRAZ,0006,01220,01397,Sauverny,01,,,01397000AC0175,,,,,,,,,,,,,0,1,Maison,162,4,S,sols,,,346,6.114154,46.311646
2020-3475,2020-03-30,000001,Vente,10250,70,,RUE DE MOENS,0103,01210,01281,Ornex,01,,,01281000AO0204,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.097359,46.269694
2020-3476,2020-03-23,000001,Vente,415277,6066,,RUE DES BATTOIRS,0018,01710,01419,Thoiry,01,,,01419000BV0033,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.984806,46.241981
2020-3476,2020-03-23,000001,Vente,415277,6066,,RUE DES BATTOIRS,0018,01710,01419,Thoiry,01,,,01419000BV0033,,,73,,82,,,,,,,,2,2,Appartement,108,5,,,,,,5.984806,46.241981
2020-3476,2020-03-23,000001,Vente,415277,6066,,RUE DES BATTOIRS,0018,01710,01419,Thoiry,01,,,01419000BV0033,,,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.984806,46.241981
2020-3477,2020-04-01,000001,Vente,250000,34,,RUE DU FORT L ECLUSE,0023,01210,01435,Versonnex,01,,,01435000AD0181,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,638,6.101093,46.294721
2020-3478,2020-03-27,000001,Vente,270100,,,LE BOURG,B045,01220,01180,Grilly,01,,,01180000AP0085,,,,,,,,,,,,,0,,,,,L,landes,,,27,6.114123,46.329978
2020-3478,2020-03-27,000001,Vente,270100,78,,RLE DE L'EGLISE,0032,01220,01180,Grilly,01,,,01180000AP0086,,,,,,,,,,,,,0,1,Maison,63,2,S,sols,,,195,6.114041,46.330069
2020-3479,2020-03-20,000001,Vente,113000,428,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,831,,870,31.24,,,,,,,2,2,Appartement,31,2,,,,,,6.047156,46.323875
2020-3479,2020-03-20,000001,Vente,113000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1040,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047156,46.323875
2020-3480,2020-03-18,000001,Vente,125000,,,VILLAGE,B452,01200,01033,Valserhône,01,,,010332050D1380,,,,,,,,,,,,,0,,,,,PA,pâtures,,,777,5.832766,46.125621
2020-3480,2020-03-18,000001,Vente,125000,,,VILLAGE,B452,01200,01033,Valserhône,01,,,010332050D1380,,,,,,,,,,,,,0,,,,,S,sols,,,5,5.832766,46.125621
2020-3480,2020-03-18,000001,Vente,125000,36,,GR GRANDE RUE,0832,01200,01033,Valserhône,01,,,010332050D1384,,,,,,,,,,,,,0,1,Maison,68,4,S,sols,,,425,5.832997,46.125337
2020-3480,2020-03-18,000001,Vente,125000,,,VILLAGE,B452,01200,01033,Valserhône,01,,,010332050D2038,,,,,,,,,,,,,0,,,,,S,sols,,,90,5.832882,46.125711
2020-3481,2020-03-26,000001,Vente,365000,16,,AV DE VESSY,0085,01210,01160,Ferney-Voltaire,01,,,01160000AI0016,,,1,84.59,10,,,,,,,,2,2,Appartement,83,3,,,,,,6.110928,46.261235
2020-3481,2020-03-26,000001,Vente,365000,16,,AV DE VESSY,0085,01210,01160,Ferney-Voltaire,01,,,01160000AI0016,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.110928,46.261235
2020-3482,2020-03-12,000001,Vente en l'état futur d'achèvement,31500,665,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0119,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.067405,46.314906
2020-3482,2020-03-12,000001,Vente en l'état futur d'achèvement,31500,665,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0119,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.067405,46.314906
2020-3482,2020-03-12,000001,Vente en l'état futur d'achèvement,31500,665,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0119,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.067405,46.314906
2020-3483,2020-03-10,000001,Vente,960561.5,,,LES GOLETTES,B019,01170,01103,Chevry,01,,,011030000B0146,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2075,6.038354,46.278343
2020-3483,2020-03-10,000001,Vente,960561.5,,,LES GOLETTES,B019,01170,01103,Chevry,01,,,011030000B1537,,,,,,,,,,,,,0,,,,,P,prés,,,14643,6.03791,46.277806
2020-3484,2020-03-11,000001,Vente,403.2,,,SURJOUX LE VILLAGE,B064,01420,01215,Surjoux-Lhopital,01,,,012154130B1048,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,672,5.802811,46.022976
2020-3485,2020-03-11,000001,Vente,181970,54,,RUE ANTOINE JACQUET,0032,01200,01033,Valserhône,01,,,01033000AD0277,,,232,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.814857,46.117806
2020-3485,2020-03-11,000001,Vente,181970,54,,RUE ANTOINE JACQUET,0032,01200,01033,Valserhône,01,,,01033000AD0277,,,243,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.814857,46.117806
2020-3485,2020-03-11,000001,Vente,181970,54,,RUE ANTOINE JACQUET,0032,01200,01033,Valserhône,01,,,01033000AD0277,,,216,88.83,,,,,,,,,1,2,Appartement,88,4,,,,,,5.814857,46.117806
2020-3486,2020-03-06,000001,Vente,95000,29,,RUE PASTEUR,0450,01200,01033,Valserhône,01,,,01033000AO0012,,,,,,,,,,,,,0,1,Maison,117,6,S,sols,,,207,5.834183,46.107127
2020-3487,2020-03-24,000001,Vente,3500000,33,,AV VOLTAIRE,0030,01210,01160,Ferney-Voltaire,01,,,01160000AI0172,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,97,0,S,sols,,,3552,6.110705,46.257908
2020-3487,2020-03-24,000001,Vente,3500000,33,,AV VOLTAIRE,0030,01210,01160,Ferney-Voltaire,01,,,01160000AI0172,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2636,0,S,sols,,,3552,6.110705,46.257908
2020-3487,2020-03-24,000001,Vente,3500000,,,VESSY,B007,01210,01160,Ferney-Voltaire,01,,,01160000AI0180,,,,,,,,,,,,,0,,,,,S,sols,,,365,6.111214,46.258043
2020-3487,2020-03-24,000001,Vente,3500000,,,VESSY,B007,01210,01160,Ferney-Voltaire,01,,,01160000AI0184,,,,,,,,,,,,,0,,,,,S,sols,,,392,6.111169,46.258015
2020-3487,2020-03-24,000001,Vente,3500000,,,VESSY,B007,01210,01160,Ferney-Voltaire,01,,,01160000AI0584,,,,,,,,,,,,,0,,,,,S,sols,,,2040,6.111277,46.258188
2020-3488,2020-04-01,000001,Vente,470000,532,,RTE BELLEVUE,0018,01280,01313,Prévessin-Moëns,01,,,01313000AI0083,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,52,6.080657,46.259533
2020-3488,2020-04-01,000001,Vente,470000,,,RAVOIRE,B037,01280,01313,Prévessin-Moëns,01,,,01313000AI0184,,,,,,,,,,,,,0,,,,,S,sols,,,2556,6.081503,46.258331
2020-3488,2020-04-01,000001,Vente,470000,472,,RTE BELLEVUE,0018,01280,01313,Prévessin-Moëns,01,,,01313000AI0404,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,188,6.082628,46.257183
2020-3489,2020-03-16,000001,Vente,72100,73,,RUE BLAISE PASCAL,0188,01630,01354,Saint-Genis-Pouilly,01,,,01354000BH0209,,,92,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,21,0,,,,,,6.020203,46.241745
2020-3490,2020-03-13,000001,Vente,530000,,,AU CHATEAU,B015,01630,01078,Challex,01,,,010780000B1937,,,,,,,,,,,,,0,,,,,S,sols,,,170,5.976211,46.179116
2020-3490,2020-03-13,000001,Vente,530000,556,,RTE DE LA PLAINE,0080,01630,01078,Challex,01,,,010780000B1939,,,,,,,,,,,,,0,1,Maison,77,4,,,,,,5.976168,46.179042
2020-3491,2020-03-16,000003,Vente,467531,,,EN CHENEVIERE,B014,01200,01209,Léaz,01,,,012090000B0952,,,,,,,,,,,,,0,,,,,S,sols,,,644,5.882247,46.096732
2020-3491,2020-03-16,000003,Vente,467531,,,EN CHENEVIERE,B014,01200,01209,Léaz,01,,,01209000ZC0100,,,,,,,,,,,,,0,,,,,T,terres,,,49,5.882355,46.096535
2020-3492,2020-03-27,000001,Vente,295000,6,,RTE DES ESPAGNOLS,0053,01200,01189,Injoux-Génissiat,01,,,011890000C1776,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,819,5.79743,46.054608
2020-3492,2020-03-27,000001,Vente,295000,,,CHAMP BACHET,B010,01200,01189,Injoux-Génissiat,01,,,011890000C2548,,,,,,,,,,,,,0,,,,,J,jardins,,,207,5.797612,46.054417
2020-3493,2020-03-17,000002,Vente,360000,9009,,RUE FRANCOIS ROCHAIX,0585,01100,01283,Oyonnax,01,,,01283000AR0247,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1471,0,L,landes,,,1187,5.65671,46.271156
2020-3493,2020-03-17,000002,Vente,360000,,,LES MARAIS,B024,01100,01283,Oyonnax,01,,,01283000AR0248,,,,,,,,,,,,,0,,,,,L,landes,,,1061,5.65699,46.271305
2020-3493,2020-03-17,000002,Vente,360000,,,LES MARAIS,B024,01100,01283,Oyonnax,01,,,01283000AR0249,,,,,,,,,,,,,0,,,,,L,landes,,,1162,5.6566,46.271573
2020-3494,2020-03-13,000001,Vente,360810,,,HAUTINS DE LA CROIX,B070,01710,01419,Thoiry,01,,,01419000BM0096,,,,,,,,,,,,,0,,,,,S,sols,,,1381,5.976599,46.231072
2020-3494,2020-03-13,000001,Vente,360810,96,,RUE DES BERGERONNETTES,0019,01710,01419,Thoiry,01,,,01419000BM0156,,,,,,,,,,,,,0,1,Maison,119,6,S,sols,,,611,5.976257,46.231062
2020-3495,2020-03-12,000001,Vente,15000,226,,RUE DE L'ECOLE,0017,01280,01313,Prévessin-Moëns,01,,,01313000AP0067,,,400,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071966,46.249432
2020-3496,2020-03-23,000001,Vente,105000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1037,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047156,46.323875
2020-3496,2020-03-23,000001,Vente,105000,428,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,815,,855,31.61,,,,,,,2,2,Appartement,31,2,,,,,,6.047156,46.323875
2020-3497,2020-03-09,000001,Vente,44000,297,,QUAI DU BUIZIN,0020,01150,01431,Vaux-en-Bugey,01,,,01431000AB0323,,,,,,,,,,,,,0,1,Maison,116,2,S,sols,,,27,5.35766,45.928537
2020-3497,2020-03-09,000001,Vente,44000,307,,QUAI DU BUIZIN,0020,01150,01431,Vaux-en-Bugey,01,,,01431000AB0716,,,2,,3,,,,,,,,2,3,Dépendance,,0,,,,,,5.357631,45.928501
2020-3498,2020-04-07,000001,Vente,51100,42,,VOIE DU TRAM,0111,01430,01441,Vieu-d'Izenave,01,,,01441000ZB0249,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,700,5.544447,46.097372
2020-3499,2020-03-17,000001,Vente,7000,,,HAMEAU DE CHENAVEL,B095,01640,01199,Jujurieux,01,,,011990000A0455,,,,,,,,,,,,,0,,,,,L,landes,,,712,5.387718,46.064345
2020-3499,2020-03-17,000001,Vente,7000,,,HAMEAU DE CHENAVEL,B095,01640,01199,Jujurieux,01,,,011990000A0456,,,,,,,,,,,,,0,,,,,P,prés,,,795,5.387427,46.064536
2020-3499,2020-03-17,000001,Vente,7000,,,HAMEAU DE CHENAVEL,B095,01640,01199,Jujurieux,01,,,011990000A0457,,,,,,,,,,,,,0,,,,,S,sols,,,775,5.387494,46.06472
2020-3499,2020-03-17,000001,Vente,7000,,,HAMEAU DE CHENAVEL,B095,01640,01199,Jujurieux,01,,,011990000A0458,,,,,,,,,,,,,0,,,,,P,prés,,,660,5.387824,46.064757
2020-3500,2020-04-01,000002,Vente,52864,,,LA DONCHERE,B143,01110,01185,Plateau d'Hauteville,01,,,011850000F0452,,,,,,,,,,,,,0,,,,,P,prés,,,138,5.586132,45.97351
2020-3500,2020-04-01,000002,Vente,52864,,,LA DONCHERE,B143,01110,01185,Plateau d'Hauteville,01,,,011850000F0453,,,,,,,,,,,,,0,,,,,P,prés,,,1514,5.586076,45.973354
2020-3501,2020-03-26,000001,Vente,13000,18,,RUE VIALA,0549,01200,01033,Valserhône,01,,,01033000AL0622,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.826061,46.106126
2020-3502,2020-03-26,000001,Vente,307600,100,,RUE AIME CESAIRE,0006,01630,01354,Saint-Genis-Pouilly,01,,,01354000AY0184,,,18,66.84,,,,,,,,,1,2,Appartement,66,3,,,,,,6.028659,46.250854
2020-3502,2020-03-26,000001,Vente,307600,100,,RUE AIME CESAIRE,0006,01630,01354,Saint-Genis-Pouilly,01,,,01354000AY0184,,,121,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.028659,46.250854
2020-3502,2020-03-26,000001,Vente,307600,100,,RUE AIME CESAIRE,0006,01630,01354,Saint-Genis-Pouilly,01,,,01354000AY0184,,,78,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.028659,46.250854
2020-3503,2020-03-17,000001,Vente,15000,21,,RUE DE GENEVE,0155,01210,01160,Ferney-Voltaire,01,,,01160000AM0510,,,3200,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.112821,46.254741
2020-3504,2020-03-19,000001,Vente,70000,5208,,LE BULOZ,B013,01260,01187,Haut Valromey,01,,,011870000F0563,,,17,35.3,3,,,,,,,,2,2,Appartement,35,3,,,,,,5.700227,46.036274
2020-3505,2020-03-30,000001,Vente,360000,976,,RTE DE MURY,0145,01170,01153,Échenevex,01,,,01153000AD0123,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,468,6.045957,46.309618
2020-3506,2020-03-31,000001,Vente,180000,1450,,RTE DE NEYRIEU,0298,01300,01338,Groslée-Saint-Benoit,01,,,013380000E0189,,,,,,,,,,,,,0,1,Maison,100,6,S,sols,,,179,5.586466,45.710017
2020-3507,2020-02-27,000001,Vente,121000,185,,AV DU MONT BLANC,0234,01710,01419,Thoiry,01,,,01419000AE0066,,,97,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,33,0,,,,,,6.010251,46.237441
2020-3508,2020-03-26,000001,Vente,67000,57,,RUE DE LA REPUBLIQUE,0490,01200,01033,Valserhône,01,,,01033000AL0417,,,23,,24,,,,,,,,2,2,Appartement,49,2,,,,,,5.82409,46.106659
2020-3509,2020-03-17,000001,Vente,57000,12,,RUE JOSEPH BERTOLA,0300,01200,01033,Valserhône,01,,,01033000AL0101,,,201,,310,,,,,,,,2,4,Local industriel. commercial ou assimilé,44,0,,,,,,5.825282,46.10871
2020-3510,2020-03-16,000001,Vente,570000,,,LOUCHE,B057,01280,01313,Prévessin-Moëns,01,,,01313251BH0153,,,,,,,,,,,,,0,,,,,S,sols,,,2000,6.093109,46.260909
2020-3510,2020-03-16,000001,Vente,570000,,,LOUCHE,B057,01280,01313,Prévessin-Moëns,01,,,01313251BH0154,,,,,,,,,,,,,0,,,,,S,sols,,,678,6.095176,46.259509
2020-3510,2020-03-16,000001,Vente,570000,740,,RTE DES ALPES,0007,01280,01313,Prévessin-Moëns,01,,,01313251BH0164,,,,,,,,,,,,,0,1,Maison,73,4,AG,terrains d'agrément,,,500,6.094106,46.261249
2020-3510,2020-03-16,000001,Vente,570000,740,,RTE DES ALPES,0007,01280,01313,Prévessin-Moëns,01,,,01313251BH0164,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,460,6.094106,46.261249
2020-3510,2020-03-16,000001,Vente,570000,,,LOUCHE,B057,01280,01313,Prévessin-Moëns,01,,,01313251BH0165,,,,,,,,,,,,,0,,,,,S,sols,,,1713,6.094061,46.260628
2020-3511,2020-03-09,000001,Vente,200000,,,LA LAVANCHE,B048,01130,01204,Le Poizat-Lalleyriat,01,,,012040000E0270,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,23410,5.734656,46.135455
2020-3511,2020-03-09,000001,Vente,200000,,,LA LAVANCHE,B048,01130,01204,Le Poizat-Lalleyriat,01,,,012040000E0271,,,,,,,,,,,,,0,,,,,P,prés,,,13420,5.734105,46.135409
2020-3511,2020-03-09,000001,Vente,200000,,,LA LAVANCHE,B048,01130,01204,Le Poizat-Lalleyriat,01,,,012040000E0272,,,,,,,,,,,,,0,,,,,L,landes,,,550,5.733932,46.134617
2020-3511,2020-03-09,000001,Vente,200000,2750,,CHE DE LA LAVANCHE,0245,01130,01204,Le Poizat-Lalleyriat,01,,,012040000E0273,,,,,,,,,,,,,0,1,Maison,207,5,S,sols,,,1930,5.733705,46.135727
2020-3511,2020-03-09,000001,Vente,200000,,,LA LAVANCHE,B048,01130,01204,Le Poizat-Lalleyriat,01,,,012040000E0274,,,,,,,,,,,,,0,,,,,P,prés,,,87790,5.732928,46.13617
2020-3512,2020-03-16,000001,Vente,550000,116,,CHE DE L OUCHE SUR LA CROIX,0588,01170,01173,Gex,01,,,01173000AD0059,,,,,,,,,,,,,0,1,Maison,115,5,S,sols,,,1715,6.068461,46.342127
2020-3513,2020-04-10,000001,Vente,146800,45,,RUE REINE CLOTILDE,0540,01500,01004,Ambérieu-en-Bugey,01,,,01004000BM0065,,,,,,,,,,,,,0,1,Maison,74,2,S,sols,,,116,5.372592,45.946993
2020-3514,2020-03-09,000001,Echange,400,,,A LA COTE,B018,01550,01308,Pougny,01,,,013080000A0675,,,,,,,,,,,,,0,,,,,T,terres,,,321,5.954338,46.14682
2020-3514,2020-03-09,000002,Echange,400,,,A LA COTE,B018,01550,01308,Pougny,01,,,013080000A0665,,,,,,,,,,,,,0,,,,,T,terres,,,114,5.954286,46.147203
2020-3514,2020-03-09,000002,Echange,400,,,A LA COTE,B018,01550,01308,Pougny,01,,,013080000A0669,,,,,,,,,,,,,0,,,,,T,terres,,,162,5.954121,46.147634
2020-3514,2020-03-09,000002,Echange,400,,,PE DE LA COTE,B055,01550,01308,Pougny,01,,,013080000A0673,,,,,,,,,,,,,0,,,,,T,terres,,,45,5.953992,46.147974
2020-3515,2020-03-30,000001,Vente,380250,30,,RTE DOS PEDRI,0829,01200,01033,Valserhône,01,,,010332050E1357,,,,,,,,,,,,,0,2,Appartement,72,2,S,sols,,,1101,5.833892,46.114046
2020-3515,2020-03-30,000001,Vente,380250,30,,RTE DOS PEDRI,0829,01200,01033,Valserhône,01,,,010332050E1357,,,,,,,,,,,,,0,2,Appartement,155,6,S,sols,,,1101,5.833892,46.114046
2020-3516,2020-03-31,000001,Vente,223000,1,,RUE JOLIOT CURIE,0257,01200,01033,Valserhône,01,,,01033000AC0272,,,64,77.63,,,,,,,,,1,2,Appartement,77,4,,,,,,5.814759,46.119204
2020-3516,2020-03-31,000001,Vente,223000,1,,RUE JOLIOT CURIE,0257,01200,01033,Valserhône,01,,,01033000AC0272,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.814759,46.119204
2020-3517,2020-03-31,000001,Vente,355000,511,,RUE DES MONTS JURA,0749,01200,01033,Valserhône,01,,,01033091AE0023,,,,,,,,,,,,,0,1,Maison,105,4,S,sols,,,1062,5.80093,46.139256
2020-3518,2020-03-31,000001,Vente,250000,4,,PL VICTOR BERARD,0550,01200,01033,Valserhône,01,,,01033000AL0320,,,10,,2,,3,,4,,7,,5,4,Local industriel. commercial ou assimilé,152,0,,,,,,5.829884,46.108509
2020-3519,2020-03-27,000001,Vente,555000,55,,ALL CONDORCET,0064,01630,01354,Saint-Genis-Pouilly,01,,,01354000BD0105,,,,,,,,,,,,,0,1,Maison,125,5,S,sols,,,465,6.02281,46.250557
2020-3520,2020-03-31,000001,Vente,18000,18,,RUE VIALA,0549,01200,01033,Valserhône,01,,,01033000AL0622,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.826061,46.106126
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0047,,,,,,,,,,,,,0,,,,,S,sols,,,2278,6.07205,46.31978
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0050,,,,,,,,,,,,,0,,,,,S,sols,,,137,6.072337,46.319861
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0051,,,,,,,,,,,,,0,,,,,S,sols,,,84,6.073046,46.319172
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0052,,,,,,,,,,,,,0,,,,,S,sols,,,93,6.072875,46.319031
2020-3521,2020-03-30,000001,Vente,753650,149,,LOT TRELATOUR,A053,01170,01071,Cessy,01,,,01071000AC0057,,,,,,,,,,,,,0,2,Appartement,206,8,S,sols,,,899,6.071733,46.319611
2020-3521,2020-03-30,000001,Vente,753650,149,,LOT TRELATOUR,A053,01170,01071,Cessy,01,,,01071000AC0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,899,6.071733,46.319611
2020-3521,2020-03-30,000001,Vente,753650,149,,LOT TRELATOUR,A053,01170,01071,Cessy,01,,,01071000AC0057,,,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,899,6.071733,46.319611
2020-3521,2020-03-30,000001,Vente,753650,149,,LOT TRELATOUR,A053,01170,01071,Cessy,01,,,01071000AC0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,899,6.071733,46.319611
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0058,,,,,,,,,,,,,0,,,,,S,sols,,,11,6.071304,46.319742
2020-3521,2020-03-30,000001,Vente,753650,,,EN TRELATOUR,B062,01170,01071,Cessy,01,,,01071000AC0062,,,,,,,,,,,,,0,,,,,S,sols,,,128,6.072935,46.319008
2020-3522,2020-04-01,000001,Vente,45000,7,,RUE DU DOCTEUR GREZEL,0270,01130,01269,Nantua,01,,,01269000AB0524,,,10,45.5,6,,7,,,,,,3,2,Appartement,40,2,,,,,,5.600668,46.153275
2020-3523,2020-04-01,000001,Vente,37000,14,,RUE DU LYONNAIS,0155,01460,01265,Montréal-la-Cluse,01,,,01265000AI0529,,,14,,29,26.32,,,,,,,2,2,Appartement,26,1,,,,,,5.574686,46.170348
2020-3524,2020-03-27,000001,Vente,4000,,,EN MONTARBOUX,B261,01260,01187,Haut Valromey,01,,,011872920F0013,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,SAPIN,Sapins ou sapinière,3900,5.634805,46.035015
2020-3524,2020-03-27,000001,Vente,4000,,,EN MONTARBOUX,B261,01260,01187,Haut Valromey,01,,,011872920F0013,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,SAPIN,Sapins ou sapinière,4000,5.634805,46.035015
2020-3524,2020-03-27,000001,Vente,4000,,,COTE BAILLAT,B219,01260,01187,Haut Valromey,01,,,011872920F0117,,,,,,,,,,,,,0,,,,,P,prés,,,8820,5.633658,46.03317
2020-3524,2020-03-27,000001,Vente,4000,,,SAINT EPOZON,B032,01260,01330,Ruffieu,01,,,013300000C0376,,,,,,,,,,,,,0,,,,,P,prés,,,4385,5.646454,46.018667
2020-3524,2020-03-27,000001,Vente,4000,,,SAINT EPOZON,B032,01260,01330,Ruffieu,01,,,013300000C0460,,,,,,,,,,,,,0,,,,,P,prés,,,4385,5.646879,46.018915
2020-3525,2020-03-05,000001,Vente,155000,60,,RUE DU BIEF,0018,01450,01068,Cerdon,01,,,010680000A0764,,,,,,,,,,,,,0,1,Maison,38,1,S,sols,,,188,5.465164,46.081491
2020-3526,2020-03-24,000001,Vente,1000000,153,Q,RUE DE LA CITE,0246,01220,01143,Divonne-les-Bains,01,,,01143000AO0234,,,,,,,,,,,,,0,1,Maison,180,8,P,prés,,,720,6.137759,46.352303
2020-3526,2020-03-24,000001,Vente,1000000,153,Q,RUE DE LA CITE,0246,01220,01143,Divonne-les-Bains,01,,,01143000AO0234,,,,,,,,,,,,,0,1,Maison,180,8,S,sols,,,780,6.137759,46.352303
2020-3527,2020-03-10,000001,Vente,111900,556,,AV SONOD,0751,01300,01034,Belley,01,,,01034000BK0198,,,,,,,,,,,,,0,1,Maison,102,5,S,sols,,,389,5.700713,45.753109
2020-3528,2020-04-03,000001,Vente,328000,60,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0188,,,23,62.82,,,,,,,,,1,2,Appartement,62,3,,,,,,6.055916,46.341408
2020-3528,2020-04-03,000001,Vente,328000,60,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0188,,,78,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055916,46.341408
2020-3528,2020-04-03,000001,Vente,328000,,,PRE VERT,B083,01170,01173,Gex,01,,,01173000AB0197,,,,,,,,,,,,,0,,,,,S,sols,,,13,6.055808,46.341063
2020-3529,2020-03-31,000001,Vente,450000,,,PRE DE PEYLE,B142,01220,01143,Divonne-les-Bains,01,,,01143000AR0122,,,2,76.89,,,,,,,,,1,2,Appartement,79,4,,,,,,6.13107,46.345313
2020-3529,2020-03-31,000001,Vente,450000,,,PRE DE PEYLE,B142,01220,01143,Divonne-les-Bains,01,,,01143000AR0122,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.13107,46.345313
2020-3530,2020-04-07,000001,Vente,375000,247,,CHE DE PRE DE PLANCHE,0088,01280,01313,Prévessin-Moëns,01,,,01313000AN0139,,,44,73.77,85,,,,,,,,2,1,Maison,77,4,,,,,,6.08006,46.250026
2020-3531,2020-03-17,000001,Vente,1197700,265,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AL0101,,,,,,,,,,,,,0,1,Maison,213,7,S,sols,,,1000,6.058196,46.326084
2020-3531,2020-03-17,000001,Vente,1197700,265,,RUE DE PRE BAILLY,0650,01170,01173,Gex,01,,,01173000AL0101,,,,,,,,,,,,,0,1,Maison,213,7,AG,terrains d'agrément,JARD,Jardin d'agrément,4087,6.058196,46.326084
2020-3532,2020-04-09,000001,Vente en l'état futur d'achèvement,322800,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0179,,,288,,,,,,,,,,1,,,,,,,,,,6.054976,46.331139
2020-3532,2020-04-09,000001,Vente en l'état futur d'achèvement,322800,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0179,,,81,,,,,,,,,,1,,,,,,,,,,6.054976,46.331139
2020-3533,2020-03-31,000001,Vente,75000,5233,,BRIORD,B008,01470,01064,Briord,01,,,010640000E0466,,,,,,,,,,,,,0,1,Maison,17,1,S,sols,,,560,5.459064,45.783392
2020-3533,2020-03-31,000001,Vente,75000,5233,,BRIORD,B008,01470,01064,Briord,01,,,010640000E0466,,,,,,,,,,,,,0,1,Maison,17,1,P,prés,,,435,5.459064,45.783392
